# Last modified: 07-11-2017@22:02:00
# LRG_TRANSCRIPT	HGNC_SYMBOL	CHROMOSOME	STRAND	TRANSCRIPT_START	TRANSCRIPT_STOP	EXONS_COORDS	LRG_PROTEIN	CDS_START	CDS_STOP
LRG_509t2	MEN1	11	-1	64570986	64578188	64570986-64572288,64572506-64572670,64573107-64573242,64573704-64573840,64574483-64574570,64574651-64574691,64575024-64575152,64575363-64575571,64577137-64577604,64578102-64578188	LRG_509p2	64571806	64577581
LRG_510t1	MPL	1	1	43803475	43820135	43803475-43803598,43803770-43803902,43804213-43804391,43804942-43805240,43805635-43805797,43806058-43806184,43812116-43812300,43812463-43812605,43814514-43814673,43814934-43815030,43817887-43817974,43818189-43820135	LRG_510p1	43803520	43818443
LRG_511t1	NF2	22	1	29999545	30094589	29999545-30000101,30032740-30032865,30035079-30035201,30038191-30038274,30050646-30050714,30051583-30051665,30054178-30054253,30057194-30057328,30060979-30061053,30064322-30064435,30067815-30067937,30069258-30069475,30070825-30070930,30074185-30074312,30077428-30077590,30090741-30094589	LRG_511p1	29999988	30090791
LRG_511t2	NF2	22	1	29999545	30094589	29999545-30000101,30032740-30032865,30035079-30035201,30038191-30038274,30050646-30050714,30051583-30051665,30054178-30054253,30057194-30057328,30060979-30061053,30064322-30064435,30067815-30067937,30069258-30069475,30070825-30070930,30074185-30074312,30077428-30077590,30079009-30079053,30090741-30094589	LRG_511p2	29999988	30079044
LRG_512t1	NSD1	5	1	176560833	176727214	176560833-176560953,176562088-176563031,176618885-176619020,176631121-176631293,176636637-176639196,176662822-176662946,176665238-176665508,176666757-176666866,176671196-176671271,176673679-176673797,176675182-176675325,176678731-176678854,176683952-176684152,176686990-176687169,176694563-176694719,176696603-176696808,176700673-176700785,176707566-176707835,176709466-176709582,176710788-176710929,176715820-176715926,176718955-176719159,176720833-176727214	LRG_512p1	176562105	176722460
LRG_513t1	PHOX2B	4	-1	41746099	41750987	41746099-41748339,41749366-41749553,41750387-41750987	LRG_513p1	41747824	41750627
LRG_514t1	PRKAR1A	17	1	66508520	66529572	66508520-66508689,66511535-66511717,66518897-66519067,66519866-66519957,66520157-66520218,66521053-66521099,66521895-66522053,66523981-66524041,66525011-66525132,66526061-66526142,66526418-66529572	LRG_514p1	66511541	66526590
LRG_514t2	PRKAR1A	17	1	66508520	66529572	66508520-66508720,66511535-66511717,66518897-66519067,66519866-66519957,66520157-66520218,66521053-66521099,66521895-66522053,66523981-66524041,66525011-66525132,66526061-66526142,66526418-66529572	LRG_514p2	66511541	66526590
LRG_515t1	PTCH1	9	-1	98205264	98270831	98205264-98208673,98209193-98209733,98211351-98211605,98212123-98212222,98215760-98215902,98218558-98218695,98220295-98220575,98221882-98222065,98224138-98224280,98229398-98229707,98231033-98231435,98232095-98232213,98238316-98238441,98239041-98239139,98239829-98239984,98240337-98240468,98241282-98241429,98242251-98242372,98242672-98242870,98244231-98244322,98244416-98244485,98247967-98248156,98268689-98268881,98270443-98270831	LRG_515p1	98209194	98270643
LRG_515t2	PTCH1	9	-1	98205264	98279247	98205264-98208673,98209193-98209733,98211351-98211605,98212123-98212222,98215760-98215902,98218558-98218695,98220295-98220575,98221882-98222065,98224138-98224280,98229398-98229707,98231033-98231435,98232095-98232213,98238316-98238441,98239041-98239139,98239829-98239984,98240337-98240468,98241282-98241429,98242251-98242372,98242672-98242870,98244231-98244322,98244416-98244485,98247967-98248156,98268689-98268881,98278751-98279247	LRG_515p2	98209194	98278753
LRG_516t1	RAD51D	17	-1	33426811	33446888	33426811-33428055,33428220-33428384,33430273-33430343,33430473-33430563,33433405-33433500,33434007-33434141,33434385-33434466,33445520-33445638,33446130-33446191,33446551-33446888	LRG_516p1	33427972	33446632
LRG_517t1	RB1	13	1	48877883	49056026	48877883-48878185,48881416-48881542,48916735-48916850,48919216-48919335,48921961-48921999,48923092-48923159,48934153-48934263,48936951-48937093,48939030-48939107,48941630-48941739,48942663-48942740,48947541-48947628,48951054-48951170,48953730-48953786,48954189-48954220,48954301-48954377,48955383-48955579,49027129-49027247,49030340-49030485,49033824-49033969,49037867-49037971,49039134-49039247,49039341-49039504,49047496-49047526,49050837-49050979,49051491-49051540,49054134-49056026	LRG_517p1	48878049	49054207
LRG_518t1	RET	10	1	43572517	43625799	43572517-43572779,43595907-43596170,43597790-43598077,43600400-43600641,43601824-43602019,43604479-43604678,43606655-43606913,43607547-43607672,43608301-43608411,43609004-43609123,43609928-43610184,43612032-43612179,43613821-43613928,43614979-43615193,43615529-43615651,43617394-43617464,43619119-43619256,43620331-43620430,43622023-43622170,43623560-43625799	LRG_518p1	43572707	43623717
LRG_518t2	RET	10	1	43572517	43622952	43572517-43572779,43595907-43596170,43597790-43598077,43600400-43600641,43601824-43602019,43604479-43604678,43606655-43606913,43607547-43607672,43608301-43608411,43609004-43609123,43609928-43610184,43612032-43612179,43613821-43613928,43614979-43615193,43615529-43615651,43617394-43617464,43619119-43619256,43620331-43620430,43622023-43622952	LRG_518p2	43572707	43622202
LRG_519t1	SDHAF2	11	1	61197597	61214239	61197597-61197654,61205097-61205320,61205476-61205585,61213413-61214239	LRG_519p1	61197619	61213543
LRG_520t1	SMARCB1	22	1	24129150	24176705	24129150-24129449,24133943-24134081,24135746-24135875,24143131-24143268,24145482-24145609,24158957-24159123,24167412-24167602,24175759-24175890,24176328-24176705	LRG_520p1	24129357	24176367
LRG_521t1	SUFU	10	1	104263719	104393214	104263719-104264091,104268926-104269060,104309727-104309863,104352339-104352481,104353393-104353478,104353750-104353822,104356897-104357050,104359190-104359301,104375025-104375159,104377047-104377185,104386932-104387000,104389823-104393214	LRG_521p1	104263910	104389912
LRG_522t1	HNF1A	12	1	121416549	121440315	121416549-121416897,121426636-121426835,121431323-121431509,121431967-121432208,121434065-121434216,121434344-121434545,121435277-121435468,121437071-121437192,121437286-121437430,121438868-121440315	LRG_522p1	121416572	121438995
LRG_523t1	TSHR	14	1	81421869	81612646	81421869-81422194,81528492-81528563,81534598-81534672,81554298-81554372,81557413-81557487,81558875-81558952,81562983-81563051,81574719-81574796,81606023-81606211,81609284-81612646	LRG_523p1	81422025	81610697
LRG_524t1	WRN	8	1	30890778	31031277	30890778-30891489,30915888-30916059,30916669-30916781,30921805-30921950,30922431-30922579,30924549-30924698,30925774-30925843,30933689-30933803,30938383-30938812,30941215-30941295,30942682-30942762,30945292-30945436,30946406-30946481,30947981-30948048,30948350-30948458,30949346-30949414,30954284-30954366,30958365-30958471,30969131-30969315,30973870-30974044,30977759-30977940,30982038-30982139,30982424-30982516,30989881-30990022,30998946-30999116,30999197-30999291,31000142-31000217,31001066-31001139,31004569-31004644,31004880-31004992,31007857-31007971,31012140-31012271,31014884-31015046,31024538-31024746,31030511-31031277	LRG_524p1	30915964	31030618
LRG_525t1	WT1	11	-1	32409325	32457087	32409325-32410725,32413518-32413610,32414212-32414301,32417803-32417953,32421494-32421590,32438036-32438086,32439123-32439200,32449502-32449604,32450043-32450165,32456246-32457087	LRG_525p1	32410604	32456891
LRG_525t2	WT1	11	-1	32409321	32452363	32409321-32410725,32413527-32413610,32414212-32414301,32417803-32417953,32421494-32421590,32438036-32438086,32439123-32439200,32449502-32449604,32450043-32450165,32452076-32452363	LRG_525p2	32410604	32452085
LRG_526t1	CEP57	11	1	95523642	95565854	95523642-95523907,95532396-95532552,95546096-95546275,95546632-95546753,95550951-95551067,95551991-95552068,95555035-95555142,95555663-95555740,95560950-95561191,95562351-95562495,95564190-95565854	LRG_526p1	95523863	95564420
LRG_527t1	FANCF	11	-1	22644079	22647387	22644079-22647387	LRG_527p1	22646232	22647356
LRG_528t1	TMEM127	2	-1	96915946	96931751	96915946-96919853,96920571-96920735,96930876-96931250,96931607-96931751	LRG_528p1	96919546	96931119
LRG_529t1	BAP1	3	-1	52435024	52444009	52435024-52436437,52436618-52436690,52436795-52436887,52437154-52437314,52437432-52437910,52438469-52438602,52439126-52439310,52439781-52439928,52440269-52440392,52440845-52440923,52441190-52441332,52441415-52441476,52441974-52442093,52442490-52442622,52443570-52443624,52443730-52443759,52443858-52444009	LRG_529p1	52436304	52443894
LRG_530t1	MAX	14	-1	65541845	65569227	65541845-65543381,65544631-65544754,65560426-65560533,65568264-65568290,65569022-65569227	LRG_530p1	65543194	65569057
LRG_531t1	EZH2	7	-1	148504464	148581441	148504464-148504798,148506163-148506247,148506402-148506482,148507425-148507506,148508717-148508812,148511051-148511229,148512006-148512131,148512598-148512638,148513776-148513870,148514314-148514483,148514969-148515209,148516688-148516779,148523546-148523724,148524256-148524358,148525832-148525972,148526820-148526940,148529726-148529842,148543562-148543690,148544274-148544397,148581256-148581441	LRG_531p1	148504738	148544390
LRG_532t1	RHBDF2	17	-1	74466975	74497509	74466975-74468134,74468768-74468921,74469087-74469187,74469334-74469409,74469730-74469824,74469921-74469984,74470115-74470224,74470455-74470616,74470812-74470886,74471112-74471223,74472912-74473106,74473262-74473380,74473739-74473867,74474888-74475091,74475164-74475359,74475815-74476023,74477457-74477627,74483794-74483991,74497435-74497509	LRG_532p1	74467715	74477606
LRG_533t1	CDKN1C	11	-1	2904448	2906995	2904448-2905145,2905229-2905364,2905900-2906995	LRG_533p1	2905234	2906719
LRG_534t1	DIS3L2	2	1	232826293	233201908	232826293-232826475,232879545-232879689,232880224-232880381,232888987-232889040,232894689-232894790,232952197-232952431,232995329-232995429,233001182-233001429,233028169-233028342,233075036-233075115,233103243-233103355,233113949-233114056,233127917-233128150,233164750-233164829,233194523-233194706,233195400-233195486,233198550-233198697,233199079-233199209,233199341-233199445,233200483-233200584,233201179-233201908	LRG_534p1	232879638	233201340
LRG_535t1	STK4	20	1	43595120	43708594	43595120-43595244,43600719-43600799,43607084-43607212,43610470-43610584,43615773-43615937,43623731-43623898,43625810-43625947,43629033-43629161,43629808-43629994,43653614-43653771,43703659-43708594	LRG_535p1	43595210	43703817
LRG_536t1	FSHR	2	-1	49189296	49381666	49189296-49191105,49195837-49196022,49210051-49210125,49210237-49210305,49216116-49216193,49217705-49217776,49244628-49244702,49247225-49247299,49295358-49295429,49381405-49381666	LRG_536p1	49189872	49381556
LRG_537t1	AMT	3	-1	49454211	49460111	49454211-49455151,49455251-49455406,49456404-49456584,49456693-49456838,49457143-49457221,49457644-49457775,49458925-49459005,49459537-49459704,49459794-49460111	LRG_537p1	49454973	49459883
LRG_538t1	KERA	12	-1	91444268	91452131	91444268-91445295,91449173-91450066,91451521-91452131	LRG_538p1	91445123	91450058
LRG_539t1	BCS1L	2	1	219524379	219528166	219524379-219524466,219524760-219524968,219525662-219526030,219526129-219526268,219526482-219526676,219526920-219526983,219527233-219527402,219527606-219527723,219527857-219528166	LRG_539p1	219525711	219528109
LRG_539t2	BCS1L	2	1	219524379	219528166	219524379-219524523,219525662-219526030,219526129-219526268,219526482-219526676,219526920-219526983,219527233-219527402,219527606-219527723,219527857-219528166	LRG_539p2	219525711	219528109
LRG_540t1	CUBN	10	-1	16865965	17171816	16865965-16867081,16870804-16871039,16873251-16873416,16877013-16877194,16878234-16878381,16882329-16882534,16882884-16883046,16893234-16893442,16911635-16911852,16916373-16916502,16918896-16919096,16930416-16930565,16932370-16932526,16940995-16941182,16942624-16942849,16943337-16943458,16945965-16946114,16948202-16948408,16949507-16949678,16955810-16955991,16957031-16957171,16957820-16958029,16960621-16960799,16961962-16962136,16967240-16967423,16967583-16967773,16970156-16970302,16975086-16975283,16979591-16979783,16980962-16981146,16982031-16982236,16989234-16989366,16990477-16990605,16992000-16992110,16994275-16994388,16996388-16996547,17024483-17024652,17026104-17026278,17032333-17032514,17061832-17061982,17083032-17083219,17085826-17085982,17087006-17087187,17087933-17088093,17089413-17089602,17107507-17107637,17110063-17110279,17110604-17110769,17113425-17113603,17113826-17113970,17126270-17126460,17127596-17127758,17130163-17130344,17142004-17142238,17145124-17145236,17146418-17146604,17147456-17147574,17151639-17151734,17152918-17153049,17156026-17156188,17157470-17157596,17164794-17164897,17165587-17165688,17168760-17168798,17169828-17169923,17171120-17171249,17171643-17171816	LRG_540p1	16866974	17171764
LRG_541t1	GCSH	16	-1	81115552	81129980	81115552-81116568,81118068-81118199,81121206-81121269,81124206-81124285,81129736-81129980	LRG_541p1	81116471	81129883
LRG_543t1	ACVRL1	12	1	52301202	52317145	52301202-52301479,52306254-52306319,52306883-52307134,52307343-52307554,52307758-52307857,52308223-52308369,52309009-52309284,52309820-52310017,52312769-52312899,52314543-52317145	LRG_543p1	52306259	52314677
LRG_544t1	ADAMTS13	9	1	136287120	136324525	136287120-136287668,136288221-136288287,136289441-136289598,136290649-136290732,136291058-136291182,136291319-136291465,136293754-136293891,136295059-136295221,136297709-136297813,136298498-136298649,136298761-136298824,136301949-136302075,136302869-136303017,136303366-136303486,136304487-136304567,136305465-136305646,136307520-136307655,136307735-136307864,136308497-136308682,136309984-136310173,136310820-136310940,136313720-136313849,136314904-136315086,136319537-136319741,136320407-136320725,136321191-136321337,136321665-136321841,136323032-136323216,136324096-136324525	LRG_544p1	136287564	136324302
LRG_546t1	BLOC1S3	19	1	45682003	45685059	45682003-45682089,45682546-45685059	LRG_546p1	45682555	45683163
LRG_548t1	F10	13	1	113777113	113803843	113777113-113777239,113783766-113783926,113792771-113792795,113793671-113793784,113795233-113795364,113798165-113798409,113801693-113801810,113803230-113803843	LRG_548p1	113777170	113803831
LRG_549t1	F13A1	6	-1	6144311	6320924	6144311-6146005,6152046-6152182,6167691-6167851,6174813-6175100,6182221-6182374,6196030-6196118,6197456-6197559,6222266-6222404,6224919-6225093,6248545-6248652,6251044-6251162,6266791-6267042,6305584-6305772,6318768-6318915,6320820-6320924	LRG_549p1	6145852	6318897
LRG_550t1	F13B	1	-1	197008321	197036397	197008321-197008541,197009652-197009865,197019827-197020009,197021764-197021964,197024845-197025027,197026143-197026328,197026416-197026595,197029496-197029672,197030029-197030205,197030914-197031099,197031987-197032187,197036290-197036397	LRG_550p1	197008508	197036353
LRG_551t1	F2	11	1	46740716	46761058	46740716-46740864,46741252-46741412,46742073-46742097,46742340-46742390,46744730-46744835,46744932-46745068,46747409-46747723,46748048-46748176,46748261-46748387,46749546-46749713,46750214-46750387,46750930-46751111,46760598-46760668,46760815-46761058	LRG_551p1	46740786	46760958
LRG_553t1	F5	1	-1	169481192	169555769	169481192-169483697,169484682-169484864,169487650-169487801,169489758-169489902,169492435-169492590,169493039-169493142,169494075-169494146,169495139-169495255,169497153-169497332,169498846-169499056,169500024-169500260,169505744-169505918,169509532-169512352,169513534-169513746,169515680-169515830,169519039-169519253,169519878-169519977,169521795-169521972,169524420-169524585,169525884-169526105,169528391-169528534,169529792-169530004,169541459-169541581,169551669-169551760,169555467-169555769	LRG_553p1	169483551	169555624
LRG_554t1	F7	13	1	113760102	113774995	113760102-113760219,113761159-113761224,113765004-113765164,113768066-113768090,113768161-113768274,113769974-113770114,113771080-113771189,113771787-113771910,113772727-113774995	LRG_554p1	113760156	113773322
LRG_554t2	F7	13	1	113760102	113774995	113760102-113760219,113765004-113765164,113768066-113768090,113768161-113768274,113769974-113770114,113771080-113771189,113771787-113771910,113772727-113774995	LRG_554p2	113760156	113773322
LRG_555t1	F8	X	-1	154064063	154250998	154064063-154066027,154088707-154088883,154089993-154090141,154091358-154091502,154124352-154124507,154128141-154128226,154129646-154129717,154130326-154130442,154132181-154132363,154132571-154132799,154133086-154133298,154134695-154134848,154156846-154159951,154175973-154176182,154182167-154182317,154185232-154185446,154189350-154189443,154194245-154194416,154194701-154194962,154197606-154197827,154212962-154213078,154215512-154215580,154221211-154221423,154225248-154225370,154227754-154227875,154250685-154250998	LRG_555p1	154065872	154250827
