# Last modified: 07-11-2017@22:04:34
# LRG_TRANSCRIPT	HGNC_SYMBOL	CHROMOSOME	STRAND	TRANSCRIPT_START	TRANSCRIPT_STOP	EXONS_COORDS	LRG_PROTEIN	CDS_START	CDS_STOP
LRG_686t2	B9D1	17	-1	19337554	19378182	19337554-19337748,19343790-19343857,19347269-19347331,19347784-19347880,19357840-19357951,19360320-19360388,19377859-19378182	LRG_686p2	19337704	19360378
LRG_686t3	B9D1	17	-1	19343170	19362733	19343170-19343461,19343790-19343857,19347269-19347331,19347784-19347880,19357840-19357951,19360320-19360388,19362507-19362733	LRG_686p3	19343319	19362569
LRG_687t1	MKS1	17	-1	58205436	58219305	58205436-58206170,58206283-58206380,58206465-58206547,58207085-58207218,58207894-58208001,58208105-58208174,58208513-58208583,58210659-58210724,58210980-58211022,58212378-58212434,58212982-58213090,58213765-58213869,58214259-58214387,58214741-58214838,58216088-58216243,58216666-58216736,58218620-58218729,58219151-58219305	LRG_687p1	58206079	58219230
LRG_687t2	MKS1	17	-1	58205436	58219605	58205436-58206170,58206283-58206380,58206465-58206547,58207085-58207218,58207894-58208001,58208105-58208174,58208513-58208583,58210659-58210724,58210980-58211022,58212378-58212434,58212982-58213090,58213765-58213869,58214259-58214387,58214741-58214838,58216088-58216243,58216666-58216736,58218620-58218729,58219462-58219605	LRG_687p2	58206079	58219511
LRG_688t1	TMEM67	8	1	93754844	93818119	93754844-93755137,93755778-93755866,93758483-93758576,93763842-93763941,93765406-93765475,93765572-93765646,93772589-93772651,93780593-93780747,93780874-93780982,93781658-93781744,93782395-93782460,93785222-93785378,93786223-93786346,93787844-93787949,93791263-93791319,93793198-93793296,93795409-93795507,93795901-93795987,93797134-93797233,93797331-93797470,93799618-93799758,93803604-93803684,93804762-93804878,93808840-93808956,93809057-93809161,93809785-93809887,93815305-93815447,93816372-93818119	LRG_688p1	93754915	93816452
LRG_688t2	TMEM67	8	1	93754844	93818119	93754844-93754909,93755020-93755137,93758487-93758576,93759860-93759993,93763842-93763941,93765406-93765475,93765572-93765646,93772589-93772651,93780593-93780747,93780874-93780982,93781658-93781744,93782395-93782460,93785222-93785378,93786223-93786346,93787844-93787949,93791263-93791319,93793198-93793296,93795409-93795507,93795901-93795987,93797134-93797233,93797331-93797470,93799618-93799758,93803604-93803684,93804762-93804878,93808840-93808956,93809057-93809161,93809785-93809887,93815305-93815447,93816372-93818119	LRG_688p2	93758548	93816452
LRG_689t1	CLN3	16	-1	28477279	28492082	28477279-28477635,28477737-28477877,28482105-28482198,28482327-28482382,28482477-28482545,28482626-28482672,28484006-28484118,28486347-28486490,28486578-28486650,28487456-28487541,28487662-28487741,28488591-28488662,28489290-28489386,28491482-28491560,28491714-28492082	LRG_689p1	28477516	28491759
LRG_689t2	CLN3	16	-1	28477279	28492302	28477279-28477635,28477737-28477877,28482105-28482198,28482327-28482382,28482477-28482545,28482626-28482672,28484006-28484118,28486347-28486490,28486578-28486650,28487456-28487541,28487662-28487741,28488591-28488662,28489290-28489386,28491482-28491560,28491714-28491835,28492020-28492302	LRG_689p2	28477516	28491759
LRG_690t1	PPT1	1	-1	40072710	40097470	40072710-40074183,40076842-40076913,40078560-40078658,40080397-40080487,40089410-40089512,40091329-40091399,40092045-40092172,40092398-40092507,40097115-40097470	LRG_690p1	40074061	40097238
LRG_691t1	CLN8	8	1	1763704	1786570	1763704-1763885,1770932-1771597,1780250-1786570	LRG_691p1	1771055	1780567
LRG_692t1	CLN5	13	1	76991924	77002517	76991924-76992271,76995063-76995228,76995902-76996127,77000458-77002517	LRG_692p1	76991952	77000969
LRG_693t1	NPHS1	19	-1	35825372	35851993	35825372-35826645,35830844-35830956,35831053-35831146,35831296-35831371,35831476-35831500,35831643-35831762,35835705-35835761,35839237-35839418,35839496-35839607,35841715-35841866,35842124-35842280,35842379-35842550,35843472-35843593,35844103-35844243,35844319-35844459,35845368-35845540,35845669-35845798,35846008-35846194,35848041-35848165,35848253-35848397,35848637-35848794,35848976-35849147,35849236-35849363,35849550-35849653,35850364-35850445,35850961-35851089,35851262-35851384,35851457-35851672,35851780-35851993	LRG_693p1	35826514	35851837
LRG_694t1	CEP290	12	-1	88049013	88142216	88049013-88049414,88050354-88050433,88053652-88053746,88054340-88054413,88055576-88055717,88058848-88059020,88059898-88060020,88060830-88060994,88062692-88062778,88063981-88064115,88068522-88068645,88071294-88071449,88071781-88071926,88077222-88077344,88077697-88077918,88079092-88079229,88080182-88080395,88083031-88083230,88083847-88083954,88084586-88084852,88086039-88086173,88086391-88086498,88087780-88087944,88089032-88089487,88090728-88090839,88092681-88092832,88093770-88093975,88096888-88096999,88102838-88103011,88106675-88106905,88106996-88107098,88109066-88109181,88111202-88111351,88111694-88111858,88114420-88114562,88115098-88115182,88117033-88117145,88118483-88118570,88118643-88118743,88120114-88120276,88120997-88121166,88125246-88125369,88126316-88126438,88128946-88129035,88129694-88129876,88130268-88130420,88130545-88130565,88131165-88131218,88136643-88136786,88139145-88139191,88139495-88139564,88140956-88141033,88141206-88141334,88141900-88142216	LRG_694p1	88049184	88141307
LRG_695t1	SLC7A7	14	-1	22773222	22815898	22773222-22773716,22773933-22774116,22774354-22774503,22775444-22775540,22775833-22775936,22776195-22776318,22778793-22778937,22779926-22780051,22812900-22813440,22815320-22815451,22815831-22815898	LRG_695p1	22773610	22813398
LRG_695t2	SLC7A7	14	-1	22773222	22819811	22773222-22773716,22773933-22774116,22774354-22774503,22775444-22775540,22775833-22775936,22776195-22776318,22778793-22778937,22779926-22780051,22812900-22813440,22815320-22815451,22819638-22819811	LRG_695p2	22773610	22813398
LRG_696t1	RPGRIP1L	16	-1	53599239	53703938	53599239-53602188,53605481-53605614,53610967-53611051,53619025-53619208,53636439-53636512,53637695-53637854,53641033-53641116,53641285-53641475,53645625-53646003,53648964-53649115,53652535-53652987,53656472-53656589,53657453-53657632,53658414-53658464,53658772-53658878,53664870-53665009,53671510-53671583,53672870-53673016,53675017-53675122,53686433-53686576,53687863-53687965,53692066-53692364,53696151-53696295,53700639-53700730,53703803-53703938	LRG_696p1	53602076	53700723
LRG_696t2	RPGRIP1L	16	-1	53599239	53703938	53599239-53602188,53605481-53605614,53610967-53611051,53619025-53619208,53622219-53622356,53636439-53636512,53637695-53637854,53638310-53638411,53641033-53641116,53641285-53641475,53645625-53646003,53648964-53649115,53652535-53652987,53656472-53656589,53657453-53657632,53658414-53658464,53658772-53658878,53664870-53665009,53671510-53671583,53672870-53673016,53675017-53675122,53686433-53686576,53687863-53687965,53692066-53692364,53696151-53696295,53700639-53700730,53703803-53703938	LRG_696p2	53602076	53700723
LRG_697t1	CC2D2A	4	1	15469865	15601557	15469865-15470057,15473222-15473255,15475915-15475971,15478723-15478806,15480704-15480827,15502429-15502517,15502822-15502923,15510139-15510240,15511247-15511423,15514707-15514869,15515868-15516004,15516625-15516756,15527447-15527656,15528620-15528726,15533193-15533333,15536920-15537076,15537899-15538137,15540837-15541014,15550824-15550980,15553158-15553305,15555072-15555210,15557304-15557507,15559165-15559257,15560531-15560622,15563355-15563522,15567377-15567482,15567677-15567786,15569293-15569389,15570398-15570496,15574150-15574326,15579968-15580171,15586157-15586246,15587816-15587929,15589545-15589679,15596085-15596207,15597407-15597465,15599529-15599706,15601237-15601557	LRG_697p1	15475933	15601425
LRG_697t2	CC2D2A	4	1	15469865	15482263	15469865-15470057,15473222-15473255,15475915-15475971,15478723-15478806,15479223-15479328,15480704-15480827,15481197-15482263	LRG_697p2	15475933	15481212
LRG_698t1	TMEM216	11	1	61392360	61398863	61392360-61392665,61393231-61393332,61393884-61393976,61397774-61397975,61398270-61398863	LRG_698p1	61392632	61398276
LRG_698t2	TMEM216	11	1	61392360	61398863	61392360-61392665,61393231-61393332,61393884-61393976,61397774-61397975,61398261-61398863	LRG_698p2	61392632	61398276
LRG_698t3	TMEM216	11	1	61392393	61398863	61392393-61392679,61393231-61393332,61393884-61393976,61397774-61397975,61398261-61398863	LRG_698p3	61393931	61398276
LRG_699t1	CHM	X	-1	85861180	86047562	85861180-85864821,85873052-85873212,85878965-85879063,85894188-85894284,85900646-85900709,85901084-85901188,85911261-85911338,85956153-85956378,85957855-85957975,85958861-85958977,85963665-85964052,85978767-85978891,85981737-85981809,86027491-86027557,86047484-86047562	LRG_699p1	85864630	86047532
LRG_699t2	CHM	X	-1	85969094	86047562	85969094-85971586,85978767-85978891,85981737-85981809,86027491-86027557,86047484-86047562	LRG_699p2	85971568	86047532
LRG_700t1	CLRN1	3	-1	150926567	150972999	150926567-150928201,150940481-150940519,150941582-150941761,150972456-150972999	LRG_700p1	150927936	150972708
LRG_700t2	CLRN1	3	-1	150926163	150944236	150926163-150926872,150928065-150928201,150941582-150941761,150943820-150944236	LRG_700p2	150926852	150943844
LRG_701t1	POMGNT1	1	-1	46188681	46220305	46188681-46188980,46189242-46189357,46189484-46189567,46189854-46189989,46190473-46190517,46190720-46190784,46192098-46192223,46192308-46192436,46192518-46192590,46192900-46192958,46193174-46193215,46193305-46193388,46193564-46193639,46193855-46193925,46194274-46194401,46194553-46194651,46194844-46194961,46195811-46195924,46196012-46196077,46196731-46196849,46196970-46197084,46197702-46197871,46219705-46220305	LRG_701p1	46188719	46197821
LRG_701t2	POMGNT1	1	-1	46188681	46198449	46188681-46189357,46189458-46189567,46189854-46189989,46190473-46190517,46190720-46190784,46192098-46192223,46192308-46192436,46192518-46192590,46192900-46192958,46193174-46193215,46193305-46193388,46193564-46193639,46193855-46193925,46194274-46194401,46194553-46194651,46194844-46194961,46195811-46195924,46196012-46196077,46196731-46196849,46196970-46197084,46197702-46197871,46198336-46198449	LRG_701p2	46189270	46197821
LRG_702t1	RS1	X	-1	18639688	18672103	18639688-18642156,18644430-18644625,18647191-18647332,18656653-18656758,18657640-18657665,18672017-18672103	LRG_702p1	18642004	18672068
LRG_703t1	SMAD9	13	-1	36844831	36920272	36844831-36848819,36853419-36853675,36865537-36865758,36867273-36867383,36872658-36872915,36879278-36879875,36920116-36920272	LRG_703p1	36848676	36879689
LRG_710t1	SHOX	X	1	624344	646823	624344-624602,630466-631174,634618-634826,640821-640878,640999-641087,644391-646823	LRG_710p1	630898	644636
LRG_710t2	SHOX	X	1	624344	659411	624344-624602,630466-631174,634618-634826,640821-640878,640999-641087,658785-659411	LRG_710p2	630898	658829
LRG_712t1	BMPR2	2	1	202376327	202567751	202376327-202377550,202464809-202464979,202467519-202467689,202513719-202513829,202514888-202514979,202518822-202519052,202520087-202520201,202530794-202530954,202532585-202532732,202542311-202542447,202552716-202552888,202555252-202556531,202559696-202567751	LRG_712p1	202377475	202559946
LRG_713t1	REEP1	2	-1	86213993	86338083	86213993-86217110,86232625-86232802,86251957-86252070,86254694-86254814,86263965-86264041,86282170-86282242,86338024-86338083	LRG_713p1	86217100	86338076
LRG_713t2	REEP1	2	-1	86213993	86337654	86213993-86217110,86232625-86232802,86251957-86252070,86254694-86254814,86263965-86264041,86282170-86282242,86337479-86337654	LRG_713p2	86217100	86337510
LRG_714t1	SPAST	2	1	32063611	32157637	32063611-32064246,32087492-32087578,32089522-32089605,32098796-32098891,32114638-32114825,32115702-32115835,32116119-32116212,32126948-32127022,32128408-32128479,32136563-32136638,32136877-32136968,32137109-32137188,32141904-32141946,32143336-32143415,32144937-32145007,32147218-32147258,32154374-32157637	LRG_714p1	32063832	32154496
LRG_715t1	AVP	20	-1	3082556	3084724	3082556-3082802,3082977-3083178,3084555-3084724	LRG_715p1	3082630	3084674
LRG_716t1	AVPR2	X	1	153905075	153907166	153905075-153905170,153905532-153906416,153906523-153907166	LRG_716p1	153905146	153906728
LRG_717t1	AQP2	12	1	49950741	49958881	49950741-49951190,49954155-49954319,49954630-49954710,49955399-49958881	LRG_717p1	49950831	49955608
LRG_718t1	OTX2	14	-1	56800707	56805627	56800707-56802355,56804188-56804339,56805360-56805627	LRG_718p1	56801735	56805456
LRG_719t1	SOX2	3	1	181711934	181714436	181711934-181714436	LRG_719p1	181712361	181713314
LRG_720t1	PAX6	11	-1	31784792	31811331	31784792-31790019,31790710-31790860,31793438-31793553,31793652-31793802,31794032-31794114,31794630-31794788,31800691-31800856,31801561-31801776,31802704-31802834,31806402-31806462,31806849-31806925,31810828-31811015,31811115-31811331	LRG_720p1	31789934	31806411
LRG_721t1	AKT1	14	-1	104769349	104795743	104769349-104770420,104770745-104770847,104772365-104772452,104772878-104773092,104773251-104773379,104773455-104773580,104773912-104773980,104774938-104775003,104775076-104775207,104775652-104775799,104776659-104776770,104780088-104780216,104792598-104792722,104793127-104793210,104795484-104795743	LRG_721p1	104770341	104792643
LRG_721t2	AKT1	14	-1	104769349	104793601	104769349-104770420,104770745-104770847,104772365-104772452,104772878-104773092,104773251-104773379,104773455-104773580,104773912-104773980,104774938-104775003,104775076-104775207,104775652-104775799,104776659-104776770,104780088-104780216,104792598-104792722,104793127-104793601	LRG_721p2	104770341	104792643
LRG_722t1	DPYD	1	-1	97077743	97921059	97077743-97079146,97082330-97082470,97098489-97098632,97193069-97193248,97234852-97234994,97305259-97305378,97306177-97306297,97373561-97373644,97382393-97382461,97450059-97450223,97515726-97515941,97549560-97549744,97573760-97573970,97593218-97593387,97595059-97595166,97679095-97679182,97691717-97691798,97699351-97699547,97721510-97721671,97740392-97740479,97828114-97828196,97883264-97883374,97920884-97921059	LRG_722p1	97078976	97920922
LRG_722t2	DPYD	1	-1	97719758	97921059	97719758-97720926,97721510-97721671,97740392-97740479,97828114-97828196,97883264-97883374,97920884-97921059	LRG_722p2	97720888	97920922
LRG_723t1	GSTP1	11	1	67583595	67586653	67583595-67583844,67584134-67584169,67584464-67584570,67584685-67584772,67585138-67585241,67586104-67586211,67586389-67586653	LRG_723p1	67583844	67586577
LRG_724t1	ERBB2	17	1	39688084	39728662	39688084-39688278,39688696-39688800,39693261-39693325,39694988-39695181,39706990-39707141,39708321-39708534,39709318-39709452,39709813-39709881,39710086-39710201,39710340-39710481,39711928-39712047,39712322-39712448,39715286-39715359,39715446-39715536,39715740-39715939,39716301-39716433,39716515-39716605,39717320-39717480,39719787-39719834,39723319-39723457,39723538-39723660,39723912-39724010,39724726-39724911,39725049-39725204,39725327-39725402,39725707-39725853,39726562-39726659,39726815-39727003,39727295-39727547,39727689-39728662	LRG_724p1	39707007	39728044
LRG_724t2	ERBB2	17	1	39699978	39728662	39699978-39700311,39706990-39707141,39708321-39708534,39709318-39709452,39709813-39709881,39710086-39710201,39710340-39710481,39711928-39712047,39712322-39712448,39715286-39715359,39715446-39715536,39715740-39715939,39716301-39716433,39716515-39716605,39717320-39717480,39719787-39719834,39723319-39723457,39723538-39723660,39723912-39724010,39724726-39724911,39725049-39725204,39725327-39725402,39725707-39725853,39726562-39726659,39726815-39727003,39727295-39727547,39727689-39728662	LRG_724p2	39700239	39728044
LRG_724t3	ERBB2	17	1	39688084	39717657	39688084-39688278,39688696-39688800,39693261-39693325,39694988-39695181,39706990-39707141,39708321-39708534,39709318-39709452,39709813-39709881,39710086-39710201,39710340-39710481,39711928-39712047,39712322-39712448,39715286-39715359,39715446-39715536,39715740-39715939,39716301-39716433,39716515-39716605,39717320-39717657	LRG_724p3	39707007	39717484
LRG_724t4	ERBB2	17	1	39688084	39728662	39688084-39688278,39688696-39688800,39693261-39693325,39694988-39695181,39699537-39699587,39706990-39707141,39708321-39708534,39709318-39709452,39709813-39709881,39710086-39710201,39710340-39710481,39711928-39712047,39712322-39712448,39715286-39715359,39715446-39715536,39715740-39715939,39716301-39716433,39716515-39716605,39717320-39717480,39719787-39719834,39723319-39723457,39723538-39723660,39723912-39724010,39724726-39724911,39725049-39725204,39725327-39725402,39725707-39725853,39726562-39726659,39726815-39727003,39727295-39727547,39727689-39728662	LRG_724p4	39699560	39728044
